0.0524027	3.52656e-7
0.053987	3.156e-6
0.0556193	0.0000118092
0.0573008	0.0000349663
0.0590333	0.0000840159
0.0608181	0.000171204
0.0626568	0.00030875
0.0645512	0.000507823
0.0665028	0.000778049
0.0685135	0.00112639
0.0705849	0.00155833
0.072719	0.002076
0.0749175	0.00267845
0.0771826	0.00336315
0.0795161	0.00412659
0.0819202	0.00496351
0.0843969	0.00586676
0.0869486	0.00682861
0.0895774	0.0078412
0.0922857	0.00889652
0.0950758	0.00998656
0.0979503	0.0111034
0.100912	0.0122393
0.103963	0.0133868
0.107106	0.0145393
0.110344	0.0156903
0.11368	0.0168339
0.117117	0.0179649
0.120658	0.0190782
0.124306	0.0201697
0.128064	0.0212356
0.131936	0.0222723
0.135925	0.0232767
0.140035	0.0242465
0.144269	0.0251799
0.14863	0.0260746
0.153124	0.0269289
0.157754	0.027741
0.162523	0.0285095
0.167437	0.0292338
0.172499	0.0299129
0.177714	0.030546
0.183087	0.0311323
0.188623	0.0316711
0.194325	0.0321622
0.200201	0.0326054
0.206254	0.0330007
0.212489	0.0333477
0.218914	0.0336463
0.225532	0.0338967
0.232351	0.0340992
0.239376	0.034254
0.246613	0.0343616
0.254069	0.0344224
0.261751	0.0344366
0.269665	0.0344052
0.277818	0.0343286
0.286217	0.0342078
0.29487	0.0340437
0.303786	0.0338371
0.31297	0.0335892
0.322432	0.033301
0.332181	0.0329738
0.342224	0.0326088
0.352571	0.0322072
0.36323	0.0317702
0.374212	0.0312993
0.385526	0.0307956
0.397182	0.0302608
0.40919	0.0296961
0.421562	0.0291031
0.434307	0.0284834
0.447438	0.0278387
0.460966	0.0271706
0.474902	0.0264808
0.489261	0.0257714
0.504053	0.0250444
0.519292	0.024302
0.534993	0.0235464
0.551167	0.0227801
0.567831	0.0220055
0.584999	0.0212254
0.602686	0.0204429
0.620907	0.0196609
0.63968	0.0188828
0.65902	0.0181121
0.678945	0.0173526
0.699472	0.0166084
0.720619	0.0158837
0.742407	0.0151831
0.764852	0.0145116
0.787977	0.0138744
0.8118	0.013277
0.836344	0.0127254
0.86163	0.012226
0.887681	0.0117857
0.914519	0.0114116
0.942168	0.0111116
0.970653	0.0108938
1	0.0107672
0.0421053	5.78754e-7
0.0434743	4.94126e-6
0.0448878	0.0000194438
0.0463472	0.0000589113
0.0478541	0.000141826
0.04941	0.00028776
0.0510165	0.000515833
0.0526752	0.000842922
0.0543878	0.0012823
0.0561562	0.00184369
0.057982	0.00253296
0.0598672	0.0033497
0.0618136	0.00429077
0.0638234	0.00535106
0.0658985	0.0065227
0.068041	0.0077946
0.0702533	0.00915481
0.0725374	0.0105912
0.0748958	0.0120912
0.0773309	0.0136425
0.0798452	0.0152327
0.0824412	0.0168502
0.0851217	0.0184837
0.0878892	0.0201232
0.0907468	0.0217592
0.0936972	0.0233831
0.0967436	0.024987
0.0998891	0.0265642
0.103137	0.0281089
0.10649	0.0296152
0.109952	0.0310786
0.113527	0.0324956
0.117218	0.0338632
0.12103	0.035178
0.124965	0.0364369
0.129028	0.0376378
0.133223	0.0387788
0.137554	0.0398587
0.142027	0.0408761
0.146644	0.0418294
0.151412	0.0427175
0.156335	0.0435398
0.161418	0.0442961
0.166666	0.044986
0.172085	0.0456086
0.17768	0.0461641
0.183457	0.0466522
0.189422	0.0470735
0.19558	0.047428
0.201939	0.0477162
0.208505	0.0479385
0.215284	0.0480953
0.222284	0.0481877
0.229511	0.0482164
0.236973	0.0481826
0.244678	0.0480872
0.252633	0.0479316
0.260847	0.0477172
0.269328	0.0474455
0.278084	0.0471178
0.287126	0.0467356
0.296461	0.0463002
0.3061	0.0458134
0.316052	0.0452764
0.326328	0.0446909
0.336938	0.0440584
0.347893	0.0433806
0.359204	0.0426589
0.370883	0.0418952
0.382942	0.0410911
0.395392	0.0402486
0.408248	0.0393696
0.421521	0.0384563
0.435226	0.0375108
0.449377	0.0365353
0.463987	0.0355323
0.479073	0.0345045
0.494649	0.0334547
0.510732	0.0323858
0.527337	0.0313012
0.544482	0.0302043
0.562185	0.0290987
0.580464	0.0279884
0.599336	0.0268776
0.618823	0.0257711
0.638943	0.0246736
0.659717	0.0235904
0.681166	0.0225273
0.703313	0.0214902
0.72618	0.0204858
0.74979	0.0195211
0.774168	0.0186036
0.799339	0.0177415
0.825328	0.0169433
0.852162	0.0162185
0.879868	0.0155771
0.908476	0.0150297
0.938013	0.0145881
0.968511	0.0142645
1	0.0140724
0.0337698	9.26323e-7
0.0349455	7.72536e-6
0.0361622	0.0000317864
0.0374212	0.0000975893
0.0387241	0.00023455
0.0400723	0.000473616
0.0414675	0.000843544
0.0429113	0.00136876
0.0444053	0.00206733
0.0459513	0.00295154
0.0475512	0.00402498
0.0492068	0.00528346
0.05092	0.00672067
0.0526928	0.00832522
0.0545274	0.0100807
0.0564259	0.0119689
0.0583904	0.0139712
0.0604234	0.0160685
0.0625271	0.0182417
0.0647041	0.020472
0.0669569	0.0227418
0.0692881	0.0250343
0.0717004	0.0273345
0.0741968	0.0296285
0.0767801	0.0319035
0.0794533	0.0341487
0.0822196	0.0363547
0.0850822	0.0385125
0.0880444	0.0406146
0.0911098	0.0426558
0.094282	0.0446312
0.0975645	0.0465357
0.100961	0.0483645
0.104477	0.0501144
0.108114	0.0517828
0.111878	0.0533681
0.115773	0.0548672
0.119804	0.0562783
0.123975	0.0576001
0.128292	0.0588318
0.132758	0.0599729
0.137381	0.061022
0.142164	0.0619789
0.147113	0.0628432
0.152235	0.0636154
0.157536	0.0642955
0.163021	0.0648842
0.168696	0.0653814
0.17457	0.0657882
0.180648	0.0661055
0.186937	0.0663348
0.193446	0.0664772
0.200181	0.0665341
0.20715	0.0665076
0.214363	0.0663996
0.221826	0.0662117
0.229549	0.0659457
0.237541	0.0656035
0.245812	0.0651867
0.25437	0.0646974
0.263226	0.0641371
0.272391	0.0635076
0.281875	0.0628106
0.291688	0.0620478
0.301844	0.061221
0.312353	0.060332
0.323228	0.0593826
0.334482	0.058375
0.346127	0.0573112
0.358178	0.056193
0.370649	0.0550229
0.383554	0.0538032
0.396908	0.0525364
0.410727	0.0512253
0.425027	0.0498729
0.439825	0.0484822
0.455138	0.0470566
0.470984	0.0455997
0.487382	0.0441155
0.504351	0.0426082
0.521911	0.0410823
0.540082	0.0395427
0.558886	0.0379949
0.578344	0.0364446
0.59848	0.0348981
0.619317	0.0333621
0.64088	0.0318438
0.663193	0.0303512
0.686283	0.0288928
0.710177	0.0274776
0.734903	0.0261156
0.760489	0.0248175
0.786967	0.0235948
0.814366	0.02246
0.84272	0.0214267
0.87206	0.0205094
0.902423	0.0197241
0.933842	0.0190879
0.966355	0.0186193
1	0.0183383
0.0270445	1.45047e-6
0.028049	0.0000120098
0.0290907	0.0000513782
0.0301712	0.000158991
0.0312918	0.000381037
0.0324539	0.000764918
0.0336593	0.00135302
0.0349094	0.0021792
0.036206	0.00326781
0.0375507	0.00463114
0.0389453	0.00626732
0.0403918	0.0081679
0.0418919	0.0103185
0.0434478	0.0126956
0.0450615	0.0152719
0.0467351	0.0180192
0.0484709	0.0209085
0.0502711	0.023911
0.0521382	0.0269983
0.0540746	0.0301436
0.056083	0.0333223
0.0581659	0.0365118
0.0603263	0.0396918
0.0625668	0.0428439
0.0648906	0.0459529
0.0673006	0.049005
0.0698002	0.0519876
0.0723926	0.0548917
0.0750813	0.0577102
0.0778699	0.060435
0.080762	0.063059
0.0837615	0.065577
0.0868725	0.0679852
0.0900989	0.070281
0.0934453	0.0724595
0.0969159	0.0745183
0.100515	0.0764557
0.104249	0.0782707
0.10812	0.0799618
0.112136	0.0815273
0.116301	0.0829669
0.12062	0.0842808
0.1251	0.085469
0.129746	0.0865322
0.134565	0.0874701
0.139563	0.0882843
0.144747	0.0889758
0.150123	0.0895466
0.155698	0.0899983
0.161481	0.0903331
0.167478	0.0905538
0.173699	0.0906629
0.18015	0.0906628
0.186841	0.0905558
0.19378	0.0903445
0.200977	0.090031
0.208441	0.0896178
0.216183	0.0891068
0.224212	0.0885
0.23254	0.0877996
0.241176	0.0870075
0.250134	0.0861254
0.259424	0.0851554
0.269059	0.0840997
0.279052	0.0829602
0.289416	0.0817388
0.300165	0.0804376
0.311313	0.0790589
0.322875	0.0776051
0.334867	0.0760788
0.347304	0.0744827
0.360203	0.0728195
0.373581	0.0710924
0.387456	0.0693047
0.401847	0.0674602
0.416772	0.0655626
0.432251	0.0636162
0.448305	0.0616258
0.464955	0.0595965
0.482224	0.0575338
0.500134	0.0554436
0.518709	0.0533325
0.537974	0.0512076
0.557954	0.0490766
0.578677	0.0469476
0.600169	0.0448297
0.62246	0.0427328
0.645578	0.0406675
0.669556	0.0386453
0.694423	0.036679
0.720214	0.0347824
0.746963	0.0329706
0.774706	0.03126
0.803479	0.0296684
0.833321	0.0282154
0.86427	0.0269224
0.89637	0.0258123
0.929661	0.0249106
0.96419	0.0242445
1	0.0238441
0.021633	2.22819e-6
0.0224871	0.0000184846
0.023375	0.0000819951
0.0242979	0.00025519
0.0252572	0.000609073
0.0262544	0.00121443
0.027291	0.0021323
0.0283685	0.00340882
0.0294885	0.00507427
0.0306528	0.00713588
0.031863	0.00958476
0.0331211	0.0124041
0.0344287	0.015562
0.0357881	0.0190188
0.037201	0.0227323
0.0386698	0.0266593
0.0401966	0.0307563
0.0417836	0.0349805
0.0434333	0.039292
0.0451482	0.043654
0.0469307	0.0480333
0.0487836	0.0523996
0.0507097	0.0567268
0.0527118	0.0609931
0.054793	0.065178
0.0569563	0.0692652
0.0592051	0.0732436
0.0615426	0.0771012
0.0639725	0.0808266
0.0664982	0.0844114
0.0691237	0.0878496
0.0718529	0.0911367
0.0746898	0.0942661
0.0776387	0.0972338
0.080704	0.100037
0.0838904	0.102675
0.0872025	0.105145
0.0906455	0.107444
0.0942243	0.109572
0.0979445	0.111531
0.101812	0.113319
0.105831	0.114937
0.11001	0.116386
0.114353	0.117669
0.118868	0.118786
0.123561	0.119742
0.12844	0.120538
0.133511	0.121179
0.138782	0.121669
0.144261	0.12201
0.149957	0.122207
0.155878	0.122263
0.162032	0.122181
0.168429	0.121964
0.175079	0.121615
0.181992	0.121136
0.189177	0.120531
0.196646	0.119801
0.20441	0.118948
0.212481	0.117975
0.22087	0.116884
0.229591	0.115677
0.238655	0.114356
0.248078	0.112924
0.257873	0.111382
0.268054	0.109732
0.278637	0.107979
0.289638	0.106123
0.301074	0.104167
0.312961	0.102115
0.325317	0.0999701
0.338161	0.0977348
0.351513	0.0954135
0.365391	0.0930103
0.379818	0.0905296
0.394814	0.0879766
0.410402	0.0853567
0.426605	0.0826756
0.443448	0.0799399
0.460957	0.0771563
0.479156	0.0743326
0.498074	0.0714767
0.517739	0.0685979
0.538181	0.0657058
0.559429	0.0628113
0.581516	0.0599264
0.604476	0.0570641
0.628342	0.0542389
0.65315	0.0514667
0.678938	0.0487649
0.705744	0.0461528
0.733608	0.0436513
0.762572	0.0412838
0.79268	0.0390756
0.823977	0.0370548
0.856509	0.0352521
0.890326	0.033701
0.925478	0.0324384
0.962018	0.0315047
1	0.0309441
0.0172879	3.36661e-6
0.0180112	0.0000282867
0.0187648	0.000129721
0.0195499	0.000403606
0.0203678	0.000958431
0.02122	0.00189784
0.0221078	0.00330724
0.0230328	0.00524826
0.0239965	0.00775296
0.0250005	0.0108184
0.0260464	0.014426
0.0271362	0.0185385
0.0282715	0.0230987
0.0294544	0.0280454
0.0306867	0.0333142
0.0319706	0.0388405
0.0333083	0.0445603
0.0347018	0.0504138
0.0361537	0.0563463
0.0376664	0.0623083
0.0392423	0.0682554
0.0408841	0.0741499
0.0425947	0.0799602
0.0443768	0.0856568
0.0462335	0.0912186
0.0481678	0.0966295
0.0501831	0.101871
0.0522827	0.106929
0.0544702	0.111793
0.0567492	0.116456
0.0591235	0.120908
0.0615971	0.125144
0.0641743	0.129158
0.0668593	0.132948
0.0696566	0.136512
0.072571	0.139845
0.0756073	0.142948
0.0787706	0.14582
0.0820663	0.148463
0.0854998	0.150877
0.089077	0.153063
0.0928039	0.155024
0.0966868	0.156765
0.100732	0.158289
0.104947	0.159602
0.109337	0.160709
0.113912	0.161616
0.118678	0.162328
0.123643	0.16285
0.128816	0.163186
0.134206	0.163342
0.139821	0.163321
0.145671	0.163127
0.151766	0.162764
0.158115	0.162234
0.164731	0.16154
0.171623	0.160685
0.178803	0.159673
0.186284	0.158504
0.194078	0.157181
0.202198	0.155708
0.210658	0.154085
0.219472	0.152316
0.228654	0.150402
0.238221	0.148346
0.248188	0.146152
0.258572	0.14382
0.26939	0.141355
0.280661	0.138759
0.292404	0.136036
0.304637	0.13319
0.317383	0.130225
0.330662	0.127147
0.344497	0.123959
0.35891	0.120668
0.373926	0.117278
0.389571	0.113797
0.40587	0.110231
0.422851	0.106588
0.440543	0.102876
0.458975	0.0991041
0.478178	0.0952829
0.498184	0.0914236
0.519028	0.0875389
0.540743	0.0836429
0.563368	0.0797514
0.586938	0.0758817
0.611495	0.0720532
0.637079	0.0682874
0.663734	0.0646082
0.691504	0.0610422
0.720436	0.0576186
0.750578	0.0543702
0.781982	0.0513328
0.814699	0.0485464
0.848785	0.0460549
0.884297	0.0439068
0.921295	0.0421556
0.959841	0.0408602
1	0.0400855
0.0138051	5.01395e-6
0.0144154	0.0000432499
0.0150527	0.000202611
0.0157181	0.000630372
0.016413	0.00148785
0.0171386	0.00292413
0.0178963	0.00505696
0.0186875	0.00796501
0.0195136	0.0116736
0.0203763	0.0161661
0.0212771	0.0214036
0.0222178	0.0273122
0.0232	0.0338027
0.0242257	0.0407815
0.0252967	0.0481532
0.026415	0.0558227
0.0275828	0.0637004
0.0288022	0.0717048
0.0300755	0.0797624
0.0314051	0.0878074
0.0327935	0.0957852
0.0342433	0.103649
0.0357572	0.111358
0.037338	0.118882
0.0389886	0.126198
0.0407123	0.13328
0.0425121	0.140108
0.0443916	0.14667
0.0463541	0.152956
0.0484034	0.158952
0.0505432	0.164651
0.0527777	0.17005
0.055111	0.175143
0.0575474	0.179926
0.0600915	0.184398
0.0627481	0.188559
0.0655221	0.19241
0.0684188	0.195952
0.0714435	0.199188
0.074602	0.202122
0.0779001	0.204761
0.081344	0.20711
0.0849401	0.209178
0.0886953	0.210974
0.0926164	0.212505
0.0967109	0.213781
0.100986	0.214806
0.105451	0.21559
0.110113	0.216138
0.114981	0.216455
0.120064	0.216548
0.125372	0.21642
0.130915	0.216075
0.136702	0.215517
0.142746	0.214752
0.149056	0.213779
