	EPlus	uranium	1.0	215.44346900318823	AnnihilationHeitler	0.260923458788	0.665491082498	215.443469003	
	EPlus	uranium	1.0	4641.588833612777	AnnihilationHeitler	0.181795432413	0.376799939615	4641.58883361	
	EPlus	uranium	1.0	100000.0	AnnihilationHeitler	0.0142585611347	0.339135303375	100000.0	
	EPlus	uranium	1.0	2154434.6900318824	AnnihilationHeitler	0.401351404297	0.467573667543	2154434.69003	
	EPlus	uranium	1.0	46415888.33612773	AnnihilationHeitler	0.652105499339	0.997192142461	46415888.3361	
	EPlus	uranium	1.0	1000000000.0	AnnihilationHeitler	0.517462283362	0.403611551712	1000000000.0	
	EPlus	uranium	1.0	21544346900.31878	AnnihilationHeitler	0.0584467644788	0.045195713597	21544346900.3	
	EPlus	uranium	1.0	464158883361.2773	AnnihilationHeitler	0.627080441812	0.00806841171609	4.64158883361e+11	
	EPlus	uranium	1.0	10000000000000.0	AnnihilationHeitler	0.417880254074	0.00634233489941	1e+13	
	MuMinus	ice	1.0	10.0	AnnihilationHeitler	0.505476636026	0.0652062514549	10.0	
	MuMinus	ice	1.0	215.44346900318823	AnnihilationHeitler	0.408248897139	0.703222017668	215.443469003	
	MuMinus	ice	1.0	4641.588833612777	AnnihilationHeitler	0.924429938533	0.550111415105	4641.58883361	
	MuMinus	ice	1.0	100000.0	AnnihilationHeitler	0.332449577833	0.643185597549	100000.0	
	MuMinus	ice	1.0	2154434.6900318824	AnnihilationHeitler	0.95203233498	0.214419089105	2154434.69003	
	MuMinus	ice	1.0	46415888.33612773	AnnihilationHeitler	0.904817330335	0.528593989817	46415888.3361	
	MuMinus	ice	1.0	1000000000.0	AnnihilationHeitler	0.757548702222	0.522359719672	1000000000.0	
	MuMinus	ice	1.0	21544346900.31878	AnnihilationHeitler	0.5945056598	0.370820386188	21544346900.3	
	MuMinus	ice	1.0	464158883361.2773	AnnihilationHeitler	0.0822324807766	0.529919906078	4.64158883361e+11	
	MuMinus	ice	1.0	10000000000000.0	AnnihilationHeitler	0.759158078768	0.0177781002004	1e+13	
	MuMinus	hydrogen	1.0	10.0	AnnihilationHeitler	0.112139408496	0.868780245949	10.0	
	MuMinus	hydrogen	1.0	215.44346900318823	AnnihilationHeitler	0.791345952896	0.491673662015	215.443469003	
	MuMinus	hydrogen	1.0	4641.588833612777	AnnihilationHeitler	0.395826945694	0.0355973656687	4641.58883361	
	MuMinus	hydrogen	1.0	100000.0	AnnihilationHeitler	0.171689253404	0.189044673325	100000.0	
	MuMinus	hydrogen	1.0	2154434.6900318824	AnnihilationHeitler	0.102869234858	0.909041211005	2154434.69003	
	MuMinus	hydrogen	1.0	46415888.33612773	AnnihilationHeitler	0.582328680757	0.898831238042	46415888.3361	
	MuMinus	hydrogen	1.0	1000000000.0	AnnihilationHeitler	0.435002183989	0.078367781563	1000000000.0	
	MuMinus	hydrogen	1.0	21544346900.31878	AnnihilationHeitler	0.224707517622	0.697626042559	21544346900.3	
	MuMinus	hydrogen	1.0	464158883361.2773	AnnihilationHeitler	0.499990164153	0.504278630068	4.64158883361e+11	
	MuMinus	hydrogen	1.0	10000000000000.0	AnnihilationHeitler	0.746247449243	0.877176887919	1e+13	
	MuMinus	uranium	1.0	10.0	AnnihilationHeitler	0.430692561204	0.780434389841	10.0	
	MuMinus	uranium	1.0	215.44346900318823	AnnihilationHeitler	0.427171730702	0.78993092142	215.443469003	
	MuMinus	uranium	1.0	4641.588833612777	AnnihilationHeitler	0.386125964836	0.979100369685	4641.58883361	
	MuMinus	uranium	1.0	100000.0	AnnihilationHeitler	0.219405393828	0.0928552738906	100000.0	
	MuMinus	uranium	1.0	2154434.6900318824	AnnihilationHeitler	0.975426669703	0.288344084251	2154434.69003	
	MuMinus	uranium	1.0	46415888.33612773	AnnihilationHeitler	0.370586177871	0.998882532762	46415888.3361	
	MuMinus	uranium	1.0	1000000000.0	AnnihilationHeitler	0.52192259919	0.822996257813	1000000000.0	
	MuMinus	uranium	1.0	21544346900.31878	AnnihilationHeitler	0.849314384527	0.685796361104	21544346900.3	
	MuMinus	uranium	1.0	464158883361.2773	AnnihilationHeitler	0.0343394068031	0.0535006508691	4.64158883361e+11	
	MuMinus	uranium	1.0	10000000000000.0	AnnihilationHeitler	0.0845225729543	0.816354224821	1e+13	
