	hydrogen	-1.0	-1.0	1.0	10000000.0	0.860669773486	0.0	ComptonKleinNishina	
	hydrogen	-1.0	-1.0	1.0	100000000.0	0.860669773486	0.0	ComptonKleinNishina	
	hydrogen	-1.0	-1.0	1.0	1000000000.0	0.860669773486	0.0	ComptonKleinNishina	
	hydrogen	-1.0	-1.0	1.0	10000000000.0	0.860669773486	0.0	ComptonKleinNishina	
	hydrogen	-1.0	-1.0	1.0	100000000000.0	0.860669773486	0.0	ComptonKleinNishina	
	hydrogen	-1.0	-1.0	1.0	1000000000000.0	0.860669773486	0.0	ComptonKleinNishina	
	hydrogen	-1.0	-1.0	1.0	10000000000000.0	0.860669773486	0.0	ComptonKleinNishina	
	hydrogen	500.0	-1.0	1.0	10000.0	0.150636965705	5.91762042854e-06	ComptonKleinNishina	
	hydrogen	500.0	-1.0	1.0	100000.0	0.150636965705	7.20822159584e-07	ComptonKleinNishina	
	hydrogen	500.0	-1.0	1.0	1000000.0	0.150636965705	8.45476875298e-08	ComptonKleinNishina	
	hydrogen	500.0	-1.0	1.0	10000000.0	0.150636965705	9.69689666065e-09	ComptonKleinNishina	
	hydrogen	500.0	-1.0	1.0	100000000.0	0.150636965705	1.09385723828e-09	ComptonKleinNishina	
	hydrogen	500.0	-1.0	1.0	1000000000.0	0.150636965705	1.2180189468e-10	ComptonKleinNishina	
	hydrogen	500.0	-1.0	1.0	10000000000.0	0.150636965705	1.34217838245e-11	ComptonKleinNishina	
	hydrogen	500.0	-1.0	1.0	100000000000.0	0.150636965705	1.46633604675e-12	ComptonKleinNishina	
	hydrogen	500.0	-1.0	1.0	1000000000000.0	0.150636965705	1.59049322047e-13	ComptonKleinNishina	
	hydrogen	500.0	-1.0	1.0	10000000000000.0	0.150636965705	1.71467600466e-14	ComptonKleinNishina	
	hydrogen	-1.0	0.05	1.0	10000.0	0.198518760101	5.91762042854e-06	ComptonKleinNishina	
	hydrogen	-1.0	0.05	1.0	100000.0	0.198518760101	7.15966693552e-07	ComptonKleinNishina	
	hydrogen	-1.0	0.05	1.0	1000000.0	0.198518760101	8.40136158887e-08	ComptonKleinNishina	
	hydrogen	-1.0	0.05	1.0	10000000.0	0.198518760101	9.64300552485e-09	ComptonKleinNishina	
	hydrogen	-1.0	0.05	1.0	100000000.0	0.198518760101	1.08846350933e-09	ComptonKleinNishina	
	hydrogen	-1.0	0.05	1.0	1000000000.0	0.198518760101	1.21262512012e-10	ComptonKleinNishina	
	hydrogen	-1.0	0.05	1.0	10000000000.0	0.198518760101	1.33678509926e-11	ComptonKleinNishina	
	hydrogen	-1.0	0.05	1.0	100000000000.0	0.198518760101	1.46094314266e-12	ComptonKleinNishina	
	hydrogen	-1.0	0.05	1.0	1000000000000.0	0.198518760101	1.58510472599e-13	ComptonKleinNishina	
	hydrogen	-1.0	0.05	1.0	10000000000000.0	0.198518760101	1.70931629842e-14	ComptonKleinNishina	
	hydrogen	500.0	0.05	1.0	10000.0	0.815162934084	5.91762042854e-06	ComptonKleinNishina	
	hydrogen	500.0	0.05	1.0	100000.0	0.815162934084	7.20822159584e-07	ComptonKleinNishina	
	hydrogen	500.0	0.05	1.0	1000000.0	0.815162934084	8.45476875298e-08	ComptonKleinNishina	
	hydrogen	500.0	0.05	1.0	10000000.0	0.815162934084	9.69689666065e-09	ComptonKleinNishina	
	hydrogen	500.0	0.05	1.0	100000000.0	0.815162934084	1.09385723828e-09	ComptonKleinNishina	
	hydrogen	500.0	0.05	1.0	1000000000.0	0.815162934084	1.2180189468e-10	ComptonKleinNishina	
	hydrogen	500.0	0.05	1.0	10000000000.0	0.815162934084	1.34217838245e-11	ComptonKleinNishina	
	hydrogen	500.0	0.05	1.0	100000000000.0	0.815162934084	1.46633604675e-12	ComptonKleinNishina	
	hydrogen	500.0	0.05	1.0	1000000000000.0	0.815162934084	1.59049322047e-13	ComptonKleinNishina	
	hydrogen	500.0	0.05	1.0	10000000000000.0	0.815162934084	1.71467600466e-14	ComptonKleinNishina	
	uranium	-1.0	-1.0	1.0	10000.0	0.158815353401	0.0	ComptonKleinNishina	
	uranium	-1.0	-1.0	1.0	100000.0	0.158815353401	0.0	ComptonKleinNishina	
	uranium	-1.0	-1.0	1.0	1000000.0	0.158815353401	0.0	ComptonKleinNishina	
	uranium	-1.0	-1.0	1.0	10000000.0	0.158815353401	0.0	ComptonKleinNishina	
	uranium	-1.0	-1.0	1.0	100000000.0	0.158815353401	0.0	ComptonKleinNishina	
	uranium	-1.0	-1.0	1.0	1000000000.0	0.158815353401	0.0	ComptonKleinNishina	
	uranium	-1.0	-1.0	1.0	10000000000.0	0.158815353401	0.0	ComptonKleinNishina	
	uranium	-1.0	-1.0	1.0	100000000000.0	0.158815353401	0.0	ComptonKleinNishina	
	uranium	-1.0	-1.0	1.0	1000000000000.0	0.158815353401	0.0	ComptonKleinNishina	
	uranium	-1.0	-1.0	1.0	10000000000000.0	0.158815353401	0.0	ComptonKleinNishina	
	uranium	500.0	-1.0	1.0	10000.0	0.116137830279	0.000617043639241	ComptonKleinNishina	
	uranium	500.0	-1.0	1.0	100000.0	0.116137830279	7.51617536079e-05	ComptonKleinNishina	
	uranium	500.0	-1.0	1.0	1000000.0	0.116137830279	8.8159782184e-06	ComptonKleinNishina	
	uranium	500.0	-1.0	1.0	10000000.0	0.116137830279	1.01111730248e-06	ComptonKleinNishina	
	uranium	500.0	-1.0	1.0	100000000.0	0.116137830279	1.14058963272e-07	ComptonKleinNishina	
	uranium	500.0	-1.0	1.0	1000000000.0	0.116137830279	1.27005584875e-08	ComptonKleinNishina	
	uranium	500.0	-1.0	1.0	10000000000.0	0.116137830279	1.39951969482e-09	ComptonKleinNishina	
	uranium	500.0	-1.0	1.0	100000000000.0	0.116137830279	1.52898169385e-10	ComptonKleinNishina	
	uranium	500.0	-1.0	1.0	1000000000000.0	0.116137830279	1.65844318134e-11	ComptonKleinNishina	
	uranium	500.0	-1.0	1.0	10000000000000.0	0.116137830279	1.78793137345e-12	ComptonKleinNishina	
	uranium	-1.0	0.05	1.0	10000.0	0.0129075330584	0.000617043639241	ComptonKleinNishina	
	uranium	-1.0	0.05	1.0	100000.0	0.0129075330584	7.4655463205e-05	ComptonKleinNishina	
	uranium	-1.0	0.05	1.0	1000000.0	0.0129075330584	8.76028936288e-06	ComptonKleinNishina	
	uranium	-1.0	0.05	1.0	10000000.0	0.0129075330584	1.00549795211e-06	ComptonKleinNishina	
	uranium	-1.0	0.05	1.0	100000000.0	0.0129075330584	1.1349654698e-07	ComptonKleinNishina	
	uranium	-1.0	0.05	1.0	1000000000.0	0.0129075330584	1.26443158392e-08	ComptonKleinNishina	
	uranium	-1.0	0.05	1.0	10000000000.0	0.0129075330584	1.3938959967e-09	ComptonKleinNishina	
	uranium	-1.0	0.05	1.0	100000000000.0	0.0129075330584	1.52335839103e-10	ComptonKleinNishina	
	uranium	-1.0	0.05	1.0	1000000000000.0	0.0129075330584	1.65282447652e-11	ComptonKleinNishina	
	uranium	-1.0	0.05	1.0	10000000000000.0	0.0129075330584	1.78234268678e-12	ComptonKleinNishina	
	uranium	500.0	0.05	1.0	10000.0	0.486833444913	0.000617043639241	ComptonKleinNishina	
	uranium	500.0	0.05	1.0	100000.0	0.486833444913	7.51617536079e-05	ComptonKleinNishina	
	uranium	500.0	0.05	1.0	1000000.0	0.486833444913	8.8159782184e-06	ComptonKleinNishina	
	uranium	500.0	0.05	1.0	10000000.0	0.486833444913	1.01111730248e-06	ComptonKleinNishina	
	uranium	500.0	0.05	1.0	100000000.0	0.486833444913	1.14058963272e-07	ComptonKleinNishina	
	uranium	500.0	0.05	1.0	1000000000.0	0.486833444913	1.27005584875e-08	ComptonKleinNishina	
	uranium	500.0	0.05	1.0	10000000000.0	0.486833444913	1.39951969482e-09	ComptonKleinNishina	
	uranium	500.0	0.05	1.0	100000000000.0	0.486833444913	1.52898169385e-10	ComptonKleinNishina	
	uranium	500.0	0.05	1.0	1000000000000.0	0.486833444913	1.65844318134e-11	ComptonKleinNishina	
	uranium	500.0	0.05	1.0	10000000000000.0	0.486833444913	1.78793137345e-12	ComptonKleinNishina	
