	name	lenght	energy	x	y	z	dx	dy	dz	
	Epair	601158.746677101	22027042.740640797	7.021888376431633	-4.947375842665889	-601158.7465229561	2.4303872959714282e-05	-1.4588136543626288e-05	-0.9999999995982226	
	Epair	602842.8579265069	21967851.016278088	7.059781150654734	-4.971332771259892	-602842.8577717652	2.1340644515302503e-05	-1.618173734078387e-05	-0.9999999996413327	
	Epair	603681.1772663578	21964136.07910768	7.075362225597255	-4.9824856777975	-603681.1771113971	1.5846054808986963e-05	-9.648882516136092e-06	-0.9999999998278692	
	Epair	603886.352950713	21919134.65502404	7.078530143130388	-4.984602991041993	-603886.352795717	1.4262501487360429e-05	-1.0578103693590704e-05	-0.9999999998423108	
	DeltaE	604068.830603395	21917956.929083116	7.0812486729562885	-4.98654025615733	-604068.8304483684	1.6157945082692018e-05	-1.0754668395066283e-05	-0.9999999998115974	
	Epair	605295.7907489449	21914001.507057548	7.097191134809998	-4.999413087692296	-605295.7905937472	1.2542991152172895e-05	-9.351044628848921e-06	-0.999999999877584	
	Epair	605393.71167356	21911793.415169273	7.098420512702308	-5.000241839743382	-605393.7115183511	1.1427000123897645e-05	-8.171605862433943e-06	-0.9999999999012926	
	Epair	608407.9223378211	21902622.65566169	7.106997774048416	-5.03443516632101	-608407.922182406	-7.245214884563369e-07	-9.22899307262057e-06	-0.9999999999571186	
	Epair	608474.6259732267	21894286.012715388	7.106959823135935	-5.0350247752717765	-608474.625817809	-6.141688657493538e-07	-8.671382681821204e-06	-0.9999999999621833	
	Epair	609580.8098989746	21889756.87478632	7.10626500912212	-5.050298593430041	-609580.8097434512	-2.4849638007214805e-06	-1.6444598036235256e-05	-0.9999999998616683	
	Epair	612017.9581548667	21882635.27597951	7.118521170860678	-5.087753348890799	-612017.9579990245	1.438386468728095e-05	-1.5034364058163738e-05	-0.9999999997835044	
	Epair	612444.4587717915	21855756.573152483	7.12466093403982	-5.09433435973651	-612444.4586158544	1.5130767157644235e-05	-1.2922200680135737e-05	-0.9999999998020065	
	Epair	612451.4612303259	21847115.1263916	7.124767382775697	-5.094425258737003	-612451.4610743873	1.5131469004929436e-05	-1.2985922950243294e-05	-0.9999999998011704	
	Epair	612933.8266081674	21842825.59969446	7.131603660998814	-5.100733454668296	-612933.8264521391	1.314385107960274e-05	-1.3453686933042043e-05	-0.9999999998230868	
	Epair	613048.3618399998	21838345.359091982	7.133235223631674	-5.1022083601505726	-613048.3616839504	1.4722489799500308e-05	-1.1864218761133235e-05	-0.9999999998212123	
	Epair	613310.1392592577	21824349.089257166	7.137141070621081	-5.105391122263873	-613310.1391031598	1.6619788726421016e-05	-1.1783370778902338e-05	-0.9999999997924355	
	Epair	613425.9331591608	21823172.582990717	7.139152600541365	-5.106702911142006	-613425.9330030379	1.7790264718839843e-05	-1.0148916453315463e-05	-0.999999999790221	
	Epair	616621.8976001007	21663257.3829743	7.207552603256485	-5.135194778437552	-616621.8974431189	2.7172988528314662e-05	-1.165644744611545e-05	-0.999999999562846	
	Epair	617388.905474299	21659483.665625453	7.2286086092139525	-5.143681504575005	-617388.9053169811	2.669583153103798e-05	-1.199130120249077e-05	-0.9999999995717386	
	Epair	617428.0130628402	21656908.63105588	7.229642750294806	-5.144151369128967	-617428.012905506	2.5959718229514237e-05	-1.2044585039589306e-05	-0.9999999995904785	
	Epair	618121.738858817	21648885.265279207	7.247411728350065	-5.152940543000747	-618121.7387011995	2.3566155801374492e-05	-1.3413984726867627e-05	-0.9999999996323187	
	DeltaE	618127.4664910187	21639528.018467356	7.247546367870768	-5.153018642901591	-618127.4663333991	2.3519174836919898e-05	-1.3842670695868083e-05	-0.9999999996275825	
	Epair	618148.6967634122	21634638.29211363	7.248050176652439	-5.153314047907701	-618148.6966057846	2.4011153147429333e-05	-1.3740740421656321e-05	-0.9999999996172962	
	Epair	618374.9232159286	21575725.142109457	7.2538165037854245	-5.156212547974736	-618374.9230582089	2.6076653869169756e-05	-1.2658262045676888e-05	-0.9999999995798562	
	Epair	618442.0743145199	21574984.388886523	7.255579301664526	-5.157101185762728	-618442.0741567711	2.581378495537809e-05	-1.3905359908175748e-05	-0.9999999995701127	
	Epair	618631.0720924513	21560142.70830593	7.260562535008885	-5.15992046340278	-618631.0719346157	2.548762080079994e-05	-1.4695416195641023e-05	-0.9999999995671809	
	Epair	618766.8786197194	21557897.961668238	7.264046965163906	-5.161898870729297	-618766.8784618247	2.501720069230878e-05	-1.489666584621068e-05	-0.9999999995760824	
	DeltaE	619293.0787961577	21555479.924340267	7.278454445818805	-5.169941787045365	-619293.0786380044	3.092689362056245e-05	-1.5923391005217336e-05	-0.9999999993949543	
	Epair	619445.5641749074	21553585.06083215	7.282997916506554	-5.17221670210264	-619445.5640166694	3.0242832809130864e-05	-1.5578942943890798e-05	-0.9999999994213017	
	DeltaE	619749.865167793	21548842.224048562	7.292484272941994	-5.177255026442362	-619749.8650093654	3.1109318542268744e-05	-1.635928836240119e-05	-0.9999999993822598	
	Epair	620336.8928610833	21546294.94441648	7.311612372411542	-5.187476469933551	-620336.8927022549	3.117603354291705e-05	-1.8624288339225143e-05	-0.9999999993405632	
	Epair	620371.1852154905	21545472.90228825	7.312667308501168	-5.188108395375051	-620371.1850566402	3.0442989799559257e-05	-1.8388878681230306e-05	-0.9999999993675045	
	Epair	620575.0370275421	21473577.048666943	7.318934697772198	-5.192077565776313	-620575.0368685568	3.066351203926095e-05	-2.07110569711411e-05	-0.9999999993153683	
	DeltaE	621062.3325326858	21471611.23452904	7.333627785759558	-5.202057607783618	-621062.3323733767	2.8462418339972526e-05	-2.0036054074194818e-05	-0.9999999993941914	
	Epair	621360.8628486438	21459286.512187876	7.342308845132033	-5.207663969183325	-621360.8626891557	2.936898414045411e-05	-1.7307049885653184e-05	-0.9999999994189321	
	Epair	623687.9375481555	21412551.493171565	7.403764660511734	-5.253106493327284	-623687.9373874122	2.4000383192814492e-05	-2.4360084200394707e-05	-0.9999999994152518	
	Epair	623818.7120811144	21409414.18393856	7.406882577924048	-5.256249419430084	-623818.7119202961	2.356061562945499e-05	-2.3466504017559034e-05	-0.9999999994470781	
	Epair	625345.4988371326	21393711.57774312	7.445457743069977	-5.301320294699261	-625345.4986751616	2.7206449252238556e-05	-3.461793115536054e-05	-0.9999999990306717	
	Epair	626005.4705553973	21391933.215113208	7.46268143386375	-5.325645224871537	-626005.4703927534	2.622025694823959e-05	-3.803631633947933e-05	-0.9999999989328361	
	Epair	627313.5142121209	21386969.091157317	7.494741674651528	-5.377793288817638	-627313.5140480445	2.5782877433139947e-05	-4.1441280423187504e-05	-0.9999999988088993	
	NuclInt	627838.0451512268	21384259.438129377	7.509496609031681	-5.399645800400073	-627838.0449864876	3.0434023157298213e-05	-4.120813609771331e-05	-0.9999999986877974	
	Epair	628023.8344385406	21382565.523119666	7.515005343820057	-5.4074439092924855	-628023.8342735561	3.0272924028075193e-05	-4.1525545764187024e-05	-0.999999998679557	
	Epair	628100.0076321039	21334293.783783264	7.51732007672618	-5.410613653528416	-628100.0074670182	3.077266966699949e-05	-4.1547967253560044e-05	-0.9999999986633721	
	Epair	629217.3063709169	21331306.691890534	7.555707279733108	-5.454472659769337	-629217.306204311	4.063645696564853e-05	-4.0709050042155233e-05	-0.9999999983456933	
	DeltaE	629243.3959825156	21329723.508427624	7.5567695956176575	-5.455525253491495	-629243.3958158668	4.060125848412203e-05	-3.985481421748791e-05	-0.9999999983815333	
	Epair	630805.1694673809	21323521.016393714	7.627824567159915	-5.517921619766689	-630805.1692978691	4.258826969698029e-05	-3.838208159177544e-05	-0.9999999983564951	
	Epair	631037.7660096815	21318542.409720358	7.637510608585327	-5.526850245642163	-631037.7658397966	4.067812659831626e-05	-3.848596315466721e-05	-0.9999999984320278	
	DeltaE	631977.3152431367	21315727.79171168	7.674449631540727	-5.563216240469622	-631977.3150718219	3.77828785220369e-05	-3.6104938434252235e-05	-0.9999999986344111	
	NuclInt	632130.3601817494	21314452.192621287	7.680331555777	-5.568691930802151	-632130.3600102237	3.8108829714518643e-05	-3.702752879611614e-05	-0.999999998588307	
	Epair	633424.2611715352	21309806.722212758	7.73361755898588	-5.613960519427075	-633424.2609981203	4.5035836243080755e-05	-3.680426391990838e-05	-0.9999999983085772	
	Epair	633528.0917521423	21296339.84017448	7.7383132364793745	-5.6177196651748185	-633528.0915785531	4.5095937667375874e-05	-3.6516366111090114e-05	-0.999999998316423	
	DeltaE	635134.9299596442	21290574.59658456	7.800551528135365	-5.673569144217713	-635134.929783879	3.326306914831158e-05	-3.3550108064087276e-05	-0.9999999988839465	
	Epair	635801.2795717797	21286378.425814383	7.82339272429933	-5.695906362774028	-635801.2793952485	3.369416893229173e-05	-3.297226322083289e-05	-0.9999999988887337	
	Epair	636386.7116608309	21284199.206115484	7.843403169971781	-5.713544798848615	-636386.711483692	3.2770921719837654e-05	-2.8415343635865675e-05	-0.9999999990592847	
	DeltaE	636864.5937706108	21282891.242980734	7.858789269676195	-5.727022097585549	-636864.5935930342	3.199802427061733e-05	-2.7880692871257954e-05	-0.9999999990993639	
	Epair	637070.4011509387	21267443.219381414	7.865007643325616	-5.732981382583659	-637070.4009731819	2.9478633891100486e-05	-3.0038985475079862e-05	-0.9999999991143019	
	Epair	637171.4955919577	21265296.890986256	7.868018256298658	-5.736002505418306	-637171.495414111	3.0232964101288618e-05	-2.9712288234465134e-05	-0.999999999101541	
	Epair	637270.4600509579	21246045.27597377	7.8710464166851635	-5.738951134292283	-637270.4598730209	3.049720792390098e-05	-2.9035260539589203e-05	-0.9999999991134041	
	Epair	640096.7634401141	21237103.834629025	7.966139681035836	-5.811594038471133	-640096.7632596437	3.53756390113398e-05	-2.6187404467466686e-05	-0.9999999990313592	
	Epair	640613.1226325525	21235028.422159117	7.985070633689309	-5.826238646627795	-640613.1224515274	3.935247458858653e-05	-3.0020530421501132e-05	-0.9999999987750424	
	Epair	640765.3272502298	21231382.522300195	7.9911109000238385	-5.830767870284383	-640765.3270690175	3.986973225344917e-05	-2.9906805009300872e-05	-0.999999998757961	
	Epair	640771.2918854096	21223658.687372267	7.991348266248421	-5.83094545910263	-640771.29170419	3.9560145810232175e-05	-2.970468473922312e-05	-0.9999999987762804	
	Epair	641255.4164759816	21195869.60900602	8.01003180988852	-5.844968359886211	-641255.4162941983	3.728489817814911e-05	-2.8813280792415984e-05	-0.9999999988897827	
	Epair	641356.7843825949	21195229.506088622	8.013704941717156	-5.847884272386337	-641356.784200703	3.5368801374320775e-05	-2.898234671806939e-05	-0.9999999989545028	
	Epair	641671.0724147969	21193012.472760677	8.02467456892687	-5.85684728260911	-641671.0722325859	3.535510431439907e-05	-2.870787009050281e-05	-0.9999999989629045	
	Epair	642131.00436816	21188724.93379093	8.041473380967389	-5.869788577943394	-642131.0041854602	3.8656443205114296e-05	-2.895341125518043e-05	-0.9999999988336568	
	Epair	642177.7326543407	21181955.96375797	8.043286920570216	-5.871151963817868	-642177.7324715857	3.914127729701617e-05	-2.9602360236568364e-05	-0.9999999987957974	
	Epair	642555.1681134981	21102220.71968637	8.056706364193317	-5.8821239603980535	-642555.1679303452	3.601688594448618e-05	-2.899756346898708e-05	-0.9999999989309296	
	DeltaE	642635.8684348062	21101432.351522394	8.05963884308003	-5.884446639970464	-642635.8682515665	3.680276081980743e-05	-2.8292942868716814e-05	-0.9999999989225	
	Epair	643009.4215730753	21091937.520562936	8.072328360891566	-5.895166770098887	-643009.4213894663	3.3637714260596743e-05	-2.7782038125655352e-05	-0.9999999990482982	
	Epair	643021.0050093712	21090985.42634626	8.072717847075655	-5.8954866069847816	-643021.0048257511	3.34285581388098e-05	-2.7283388996655006e-05	-0.999999999069041	
	Epair	643092.3838112315	21090176.434882674	8.07506217620212	-5.897466337172944	-643092.3836275454	3.2968951346392364e-05	-2.7518416930253393e-05	-0.9999999990778594	
	DeltaE	643151.1265453678	21089316.9070676	8.076991814689954	-5.899052060169651	-643151.1263616286	3.264136717014304e-05	-2.6470369972572752e-05	-0.9999999991168973	
	DeltaE	643284.3835028317	21085014.4766024	8.08137152755606	-5.902398235347144	-643284.3833189786	3.294887507260671e-05	-2.4847420647327237e-05	-0.9999999991484556	
	Epair	643783.8817707803	21068187.87672536	8.099474873742658	-5.91470348695925	-643783.8815864476	3.8356960036756774e-05	-2.26665154197409e-05	-0.9999999990074533	
	Epair	644757.1517188437	21064855.344259806	8.135349672465646	-5.938676399570128	-644757.1515335545	3.705201660883752e-05	-2.8522115093642633e-05	-0.9999999989067854	
	Epair	645288.7914180346	20997621.669227183	8.156094864380188	-5.954358448408086	-645288.7912321093	4.0268411588671865e-05	-3.0379896321845584e-05	-0.9999999987277254	
	Epair	645514.4990519397	20927289.74963513	8.165235075169004	-5.961143810408539	-645514.4988657273	4.0033377196240606e-05	-3.0164830672674053e-05	-0.9999999987436727	
	Epair	645666.2232965976	20926336.91365662	8.171422468783595	-5.965502266358876	-645666.2231101964	4.0582737332170186e-05	-2.790386719226252e-05	-0.9999999987871746	
	Epair	646654.2745198067	20922989.533753928	8.212537504064256	-5.994756817744756	-646654.2743321169	4.299814214507786e-05	-2.7538126557401968e-05	-0.9999999986963725	
	Epair	647344.4940503836	20903220.977202687	8.243817872924021	-6.014365325071018	-647344.4938617065	4.39965775518265e-05	-2.9177578573376758e-05	-0.9999999986064517	
	Epair	649389.7659690119	20888185.16138624	8.336880617258299	-6.070411016463508	-649389.7657774496	4.5146065997267395e-05	-2.8107316463916183e-05	-0.9999999985858724	
	Epair	653148.4664322119	20875441.677687556	8.510031606261453	-6.157323070130775	-653148.4662356564	5.2334118711861654e-05	-2.0475397010858328e-05	-0.9999999984209157	
	DeltaE	654697.5752887633	20871135.49078306	8.58853182637583	-6.186244937113394	-654697.5750899487	4.8878303353967985e-05	-1.7699773689280405e-05	-0.9999999986487814	
	Epair	654934.8437679335	20869240.83554582	8.599819661995214	-6.190226072846162	-654934.8435688171	4.4960248258443415e-05	-1.7055455134595148e-05	-0.9999999988438104	
	Epair	656102.6021678597	20860420.665493693	8.652168509139242	-6.214379891229714	-656102.6019673201	4.287221786776872e-05	-2.309673115554041e-05	-0.9999999988142236	
	Epair	656130.5586824325	20844557.025221292	8.65336931171152	-6.2150167515602215	-656130.5584818599	4.316878173623418e-05	-2.2724294031432314e-05	-0.999999998809998	
	Epair	656295.7290343234	20825756.87025475	8.660617781955446	-6.218841177701475	-656295.7288335473	4.387469665246341e-05	-2.3565948923042918e-05	-0.9999999987597951	
	Epair	656528.3879278173	20823222.13299924	8.670746948186098	-6.224593795150142	-656528.3877267496	4.212766678353101e-05	-2.5708615748086974e-05	-0.9999999987821299	
	Epair	656538.2476180578	20822447.588370334	8.671164654150193	-6.224846679282882	-656538.247416978	4.263442920314557e-05	-2.539021509370038e-05	-0.9999999987687878	
	Epair	656574.3975136201	20821458.65323606	8.67270790018769	-6.225756250903483	-656574.397312496	4.2818848421897565e-05	-2.493513823860183e-05	-0.9999999987723591	
	Epair	657554.9335697903	20818019.691896673	8.71522041076445	-6.249260556847583	-657554.9333674628	4.241549749016719e-05	-1.9898270598952298e-05	-0.9999999989024588	
	Epair	657954.4194254032	20793813.020602174	8.732391323410397	-6.257005551112603	-657954.4192226316	4.314409715934217e-05	-1.7240170919820165e-05	-0.9999999989206483	
	DeltaE	657975.8858912064	20787807.71556732	8.733318758046487	-6.257376959916093	-657975.8856884117	4.2836942116759803e-05	-1.7733723759911623e-05	-0.9999999989252223	
	DeltaE	658794.3167563974	20785266.09630194	8.768270614691918	-6.270708391884654	-658794.3165527476	4.63511409024939e-05	-1.759779392810052e-05	-0.9999999987709113	
	Epair	658981.3008770383	20784460.55859077	8.777130931019572	-6.273931215803379	-658981.3006731508	4.855724699137124e-05	-1.848439329644258e-05	-0.999999998650227	
	Epair	659024.1564707074	20783138.30911598	8.77920664579618	-6.274721686799125	-659024.1562667624	4.81250558573969e-05	-1.8656382282131056e-05	-0.9999999986679257	
	Epair	659196.9078851051	20771548.123285294	8.787630515369855	-6.278029956032652	-659196.9076809231	4.8984485248589896e-05	-1.892792043405428e-05	-0.9999999986210935	
	Epair	660826.3404947862	20765006.564753253	8.85951438081971	-6.306028370205528	-660826.340288778	4.28457495354143e-05	-1.5051596229216547e-05	-0.999999998968812	
	Epair	662373.8903620567	20760939.716345195	8.927858583944712	-6.325000929552644	-662373.890154423	4.6314733788730066e-05	-1.0695023393034744e-05	-0.9999999988702473	
	Epair	662501.4109423186	20754269.021718908	8.933734378720542	-6.326331997505026	-662501.4107345425	4.634962215270146e-05	-9.982267899580871e-06	-0.9999999988759997	
	Epair	662983.6599077999	20752119.873092312	8.955895669895856	-6.330447646531554	-662983.659699497	4.537484403880852e-05	-7.973036345106764e-06	-0.9999999989387433	
	Epair	663103.6507378432	20666167.196079273	8.961326590834389	-6.331446490130406	-663103.6505294134	4.50678796862969e-05	-7.372463645974606e-06	-0.9999999989572326	
	DeltaE	665065.8976517848	20660076.595244374	9.059341302325818	-6.355321800718829	-665065.8974407617	4.981521790264895e-05	-1.73387412128032e-05	-0.999999998608872	
	DeltaE	666220.7404318682	20656501.75360959	9.114195155182353	-6.373429936243002	-666220.7402194004	4.856357009047663e-05	-1.6253271054472434e-05	-0.9999999986886714	
	Epair	666332.1119403082	20654590.181814454	9.119542068267089	-6.375087259042703	-666332.1117276998	4.7601202513663954e-05	-1.552016891592936e-05	-0.9999999987465908	
	Epair	666642.2943528842	20653217.65208329	9.133933694216623	-6.380675029865195	-666642.2941398915	4.521186666281102e-05	-1.901367106615927e-05	-0.9999999987971496	
	Epair	668008.4732158992	20649205.27843521	9.1907563727849	-6.4092952071480696	-668008.473001425	4.092267326801932e-05	-2.3300926378695773e-05	-0.9999999988911668	
	Epair	668381.728984487	20616537.609620444	9.205971401229787	-6.418590479594997	-668381.728769587	4.0505710212173156e-05	-2.525276044394318e-05	-0.9999999988607587	
	Epair	668565.2020584482	20615640.606463756	9.213087038022877	-6.422817005190062	-668565.2018433616	3.852779100333805e-05	-2.2541538584889967e-05	-0.9999999990037101	
	Epair	669388.080698502	20611740.626078047	9.242500093696556	-6.443714934567803	-669388.0804826244	3.270190424655031e-05	-2.8720328643556822e-05	-0.9999999990528299	
	Epair	669557.4476490531	20577761.21470882	9.24808678166649	-6.448823887740213	-669557.4474330063	3.198313018106822e-05	-3.124862541398271e-05	-0.9999999990002671	
	Epair	669723.2688695497	20576500.62323523	9.253506077630863	-6.4541170001918795	-669723.2686533299	3.293549597179828e-05	-3.064687559619003e-05	-0.9999999989879768	
	Epair	670099.6520967062	20575199.20254064	9.265176827578767	-6.465520848177343	-670099.6518801327	3.0771143022223514e-05	-2.9782098971545898e-05	-0.9999999990830474	
	Epair	672983.7821338798	20543215.59180398	9.360030054226133	-6.54579351112606	-672983.7819146294	3.251442258977716e-05	-2.4317820022127486e-05	-0.9999999991756936	
	Epair	673022.39534654	20540342.721284498	9.361303921675843	-6.546731216187695	-673022.3951272572	3.331616979008481e-05	-2.3894835632700265e-05	-0.9999999991595004	
	Epair	673349.6020654729	20536471.964872085	9.372591937618294	-6.555072209946576	-673349.601845889	3.523202095276183e-05	-2.5688518803860036e-05	-0.999999999049368	
	Epair	674212.2559788628	20397190.45005344	9.40364144223957	-6.576626616654285	-674212.2557584508	3.465833724408251e-05	-2.6971451488045903e-05	-0.9999999990356359	
	Epair	674961.9186316272	20391725.25158354	9.428723949530468	-6.595877979519782	-674961.9184105485	3.4089241843827406e-05	-2.4651571881405006e-05	-0.9999999991150774	
	Epair	675407.9309839522	20368309.026768934	9.443548046855806	-6.606475307836535	-675407.9307625012	3.2175106328982887e-05	-2.3833076501032682e-05	-0.9999999991983392	
	Epair	676030.4793463564	20363292.37765253	9.463032029264339	-6.62046897086162	-676030.4791244431	3.0131463194767962e-05	-1.93932316681112e-05	-0.9999999993579644	
	Epair	676498.3939590817	20350882.720913082	9.476526312962621	-6.629522271237741	-676498.3937368863	2.7753898901793664e-05	-2.1306904724496738e-05	-0.999999999387834	
	Epair	676760.5354241105	20346985.238562435	9.483612935695735	-6.634884548232899	-676760.5352017644	2.5380578252819872e-05	-1.9034702744404726e-05	-0.9999999994967187	
	Epair	678132.9678616384	20342295.930489477	9.517539388773047	-6.656237264816521	-678132.9676387069	2.4531042650603047e-05	-1.4264422648337268e-05	-0.9999999995973425	
	Epair	678335.0600268869	20340880.21436811	9.52231424226937	-6.658910123871012	-678335.0598038813	2.3406999653023973e-05	-1.340833135464082e-05	-0.99999999963613	
	Epair	678374.0339218683	20320367.18192166	9.523195107859413	-6.659415090895061	-678374.0336988495	2.2127852731042608e-05	-1.323888988189119e-05	-0.9999999996675104	
	Epair	678385.4201692572	20318051.216672886	9.523448127926269	-6.659565872392044	-678385.4199462347	2.216875582406531e-05	-1.3388096690770165e-05	-0.999999999664618	
	Epair	678783.2526678821	20313405.246770307	9.532433990999902	-6.665164384532875	-678783.2524447187	2.249949984989098e-05	-1.3313786043837329e-05	-0.9999999996582232	
	Epair	679222.6497955496	20306993.7037266	9.542836968431603	-6.671219515617564	-679222.6495722213	2.3953894601763846e-05	-1.545089910058635e-05	-0.9999999995937057	
	Epair	679357.8905870306	20304681.045273203	9.54600217530951	-6.673453849626755	-679357.8903636468	2.2657512352657787e-05	-1.7309737600978833e-05	-0.9999999995934704	
	Epair	679735.3034338938	20299166.138266563	9.555098927276074	-6.67969935734199	-679735.3032103487	2.5810904730429072e-05	-1.6212510624800753e-05	-0.9999999995354413	
	Epair	680157.0355772624	20284763.14270272	9.565296810012414	-6.685923565513289	-680157.035353548	2.390515049088186e-05	-1.2121054324488265e-05	-0.9999999996407773	
	Epair	680238.6972619706	20283612.830148105	9.56711253880505	-6.686905223622694	-680238.6970382301	2.219684502942155e-05	-1.2243449405577428e-05	-0.9999999996786644	
	Epair	680461.0206224566	20282121.231773324	9.572091192287715	-6.689853279792297	-680461.0203986408	2.116676468736207e-05	-1.3806940189467861e-05	-0.9999999996806336	
	Epair	680732.2929382288	20271136.385318045	9.57744896968019	-6.69369518087291	-680732.2927143329	1.739513370444535e-05	-1.390169759190336e-05	-0.9999999997520415	
	Epair	681613.7424416674	20268019.540557135	9.589437775388394	-6.70641086833784	-681613.7422175983	1.205372805474881e-05	-1.365830008676977e-05	-0.9999999998340445	
	Epair	682634.9894217515	20264558.65367094	9.60267279969803	-6.716894597766614	-682634.9891975428	1.1594447762562943e-05	-9.16298540429793e-06	-0.9999999998907695	
	Epair	687326.7455439457	20240077.3472787	9.691919554754124	-6.802351330622654	-687326.7453181098	2.725864610579467e-05	-2.8859825652504488e-05	-0.9999999992120036	
	Epair	688012.3052097448	19853569.51363744	9.713161333253062	-6.822401084807613	-688012.3049832867	3.443850309843002e-05	-2.5205408916022313e-05	-0.9999999990893036	
	Epair	688172.830831065	19850443.141214438	9.718689825404478	-6.826007775561484	-688172.830604471	3.398597316741475e-05	-2.112420212241929e-05	-0.9999999991993259	
	Epair	690793.6775974735	19842792.60291377	9.799439684907503	-6.888429501648952	-690793.6773688921	3.118917715190234e-05	-2.4998622953080806e-05	-0.999999999201117	
	Epair	690842.2342084841	19839935.144972045	9.800910686185745	-6.889621335832729	-690842.2339798658	2.996072483565641e-05	-2.4646337542893468e-05	-0.9999999992474214	
	Epair	690953.8268997137	19838750.075886324	9.804220556296256	-6.892323483080147	-690953.8266710136	2.980225721704222e-05	-2.472424489953073e-05	-0.9999999992502334	
	Epair	692603.5216899476	19832873.908587698	9.851507378964952	-6.929368207757152	-692603.5214601537	2.7300759617213507e-05	-1.8642917754874442e-05	-0.9999999994535199	
	Epair	694829.6666246037	19825538.897809792	9.912653653784982	-6.979156955907187	-694829.6663934132	2.640265609283283e-05	-2.2216981141130104e-05	-0.9999999994046176	
	Epair	695197.2257570958	19822037.481971987	9.92342333531629	-6.987513634536921	-695197.2255256526	3.0307211813423432e-05	-2.2401405556881952e-05	-0.9999999992897898	
	Epair	696848.6257314523	19817624.153108414	9.974768412946883	-7.022440310747763	-696848.6254988414	3.319817181284396e-05	-1.7081183277948412e-05	-0.9999999993030221	
	Epair	697857.9552507073	19810664.914121285	10.004215515456155	-7.038635856645597	-697857.955017537	2.5272124293900816e-05	-1.2866929624414684e-05	-0.9999999995978457	
	Epair	698438.9283328744	19807257.662552893	10.019734929309417	-7.047024096212104	-698438.9280994362	2.7663954476873904e-05	-1.5549528285557382e-05	-0.9999999994964236	
	Epair	698902.0854226741	19804661.952577967	10.033201474775638	-7.053717536239611	-698902.0851889917	2.8740288171388088e-05	-1.4740970757747236e-05	-0.9999999994783145	
	Epair	699690.8088720384	19801971.057130698	10.05904353896503	-7.064735329993766	-699690.8086378557	3.481495562974413e-05	-1.4620346274960371e-05	-0.9999999992870469	
	Epair	700059.3578001343	19789676.15954328	10.072227747712905	-7.070032042839435	-700059.3575656777	3.8010286381107024e-05	-1.5144118069043303e-05	-0.9999999991629016	
	Epair	701125.2076978533	19784338.48077815	10.110319176262989	-7.082844572761846	-701125.207462639	3.638913936311669e-05	-9.252582137712606e-06	-0.9999999992950748	
	Epair	702754.5690910331	19766182.78028948	10.167605478730497	-7.094295990201566	-702754.5688547713	3.450338364831479e-05	-5.531139284522483e-06	-0.9999999993894262	
	Epair	702914.2958689564	19765111.992105484	10.173097716182493	-7.095092042579087	-702914.2956325982	3.3826774349688054e-05	-5.12932344396667e-06	-0.9999999994146843	
	Epair	703168.880916709	19763809.43520269	10.181549544257866	-7.0966398229173535	-703168.8806802058	3.37955040346375e-05	-6.963656169083057e-06	-0.9999999994046503	
	Epair	703397.293310494	19731100.611926958	10.189583377238433	-7.098505161580402	-703397.293073842	3.700509481685507e-05	-8.41374226066271e-06	-0.9999999992798806	
	Epair	705692.4365143607	19724719.89876399	10.274315362231258	-7.125029826991956	-705692.4362759911	3.486982377164426e-05	-1.5204772004215843e-05	-0.9999999992764198	
	DeltaE	706999.945661161	19719762.558205213	10.326126630057667	-7.145580456421121	-706999.9454216033	4.1499639821798784e-05	-1.6981753491827575e-05	-0.9999999989946646	
	Epair	708040.6258346894	19609569.116136186	10.368332621538952	-7.165040783255614	-708040.6255940938	3.759049738812069e-05	-2.359783555898087e-05	-0.9999999990150129	
	DeltaE	709672.7674758899	19604490.101994377	10.42722560732395	-7.204909546709358	-709672.7672337448	3.8394668039564366e-05	-2.3061875022659987e-05	-0.9999999989969642	
	Epair	710062.7892087846	19601277.307242244	10.441979762555965	-7.213838989271049	-710062.7889662583	3.7529348413692475e-05	-2.5178300772069636e-05	-0.9999999989787651	
	NuclInt	710590.8556189983	19599078.78405738	10.46138571373631	-7.2272290203534	-710590.8553759457	3.589474817792175e-05	-2.5791821173301115e-05	-0.999999999023139	
	Epair	712186.4238152689	19593282.59869893	10.513709534303944	-7.26432488531609	-712186.4235709271	2.672913652829983e-05	-2.216391449544424e-05	-0.9999999993971215	
	Epair	712408.7145539968	19477045.157078523	10.519588161625416	-7.269368220340141	-712408.7143095201	2.619951791243232e-05	-2.3835461816651626e-05	-0.9999999993726923	
	Epair	712991.0832411329	19474999.837229684	10.535379198177349	-7.281661532296221	-712991.0829963123	2.868080600356818e-05	-2.043142008318767e-05	-0.9999999993799485	
	Epair	713013.0286902429	19433309.623204216	10.536002218534602	-7.282121295302451	-713013.0284454087	2.8380862513841235e-05	-2.10032718263529e-05	-0.999999999376659	
	Epair	714111.542494281	19424573.285620052	10.56554133511476	-7.310975613744569	-714111.5422486706	2.3767085034354847e-05	-2.8734087415464207e-05	-0.9999999993047033	
	Epair	715713.3137078879	19368945.862516385	10.602395012656752	-7.354267776748592	-715713.3134612684	2.2570545801553346e-05	-2.480995903763657e-05	-0.9999999994374825	
	Epair	716094.6794860724	19261910.51114882	10.610876229195757	-7.363722739639293	-716094.6792392414	2.287810316502029e-05	-2.465813007203945e-05	-0.9999999994342488	
