	Gamma	air	1.0	10.0	PhotoPairTsai	0.497663666306	6.54243883069e-06	
	Gamma	air	1.0	100.0	PhotoPairTsai	0.81783844289	1.7490524345e-05	
	Gamma	air	1.0	1000.0	PhotoPairTsai	0.612111893584	2.37036120385e-05	
	Gamma	air	1.0	10000.0	PhotoPairTsai	0.771359919055	2.51851059819e-05	
	Gamma	air	1.0	100000.0	PhotoPairTsai	0.860669773486	2.54148179707e-05	
	Gamma	air	1.0	1000000.0	PhotoPairTsai	0.150636965705	2.54332542243e-05	
	Gamma	air	1.0	10000000.0	PhotoPairTsai	0.198518760101	2.54257959662e-05	
	Gamma	air	1.0	100000000.0	PhotoPairTsai	0.815162934084	2.54057959665e-05	
	Gamma	air	1.0	1000000000.0	PhotoPairTsai	0.158815353401	2.53779158102e-05	
	Gamma	air	1.0	10000000000.0	PhotoPairTsai	0.116137830279	2.53416903665e-05	
	Gamma	air	1.0	100000000000.0	PhotoPairTsai	0.0129075330584	2.52966336586e-05	
	Gamma	air	1.0	1000000000000.0	PhotoPairTsai	0.486833444913	2.52241728137e-05	
	Gamma	air	1.0	10000000000000.0	PhotoPairTsai	0.331015426825	2.51598096988e-05	
	Gamma	ice	1.0	10.0	PhotoPairTsai	0.802639573746	0.00503518061489	
	Gamma	ice	1.0	100.0	PhotoPairTsai	0.0982519384404	0.0134741807627	
	Gamma	ice	1.0	1000.0	PhotoPairTsai	0.0559934495392	0.0183080965288	
	Gamma	ice	1.0	10000.0	PhotoPairTsai	0.44266265526	0.0194594120893	
	Gamma	ice	1.0	100000.0	PhotoPairTsai	0.0221439090124	0.0196338144285	
	Gamma	ice	1.0	1000000.0	PhotoPairTsai	0.290728548256	0.0196474768008	
	Gamma	ice	1.0	10000000.0	PhotoPairTsai	0.246394441436	0.0196416391329	
	Gamma	ice	1.0	100000000.0	PhotoPairTsai	0.738286766076	0.0196261807603	
	Gamma	ice	1.0	1000000000.0	PhotoPairTsai	0.88922613338	0.0196046437407	
	Gamma	ice	1.0	10000000000.0	PhotoPairTsai	0.987139303255	0.0195766614349	
	Gamma	ice	1.0	100000000000.0	PhotoPairTsai	0.117443383292	0.0195418575667	
	Gamma	ice	1.0	1000000000000.0	PhotoPairTsai	0.393782350452	0.0194858854882	
	Gamma	ice	1.0	10000000000000.0	PhotoPairTsai	0.452729809017	0.0194361684322	
	Gamma	uranium	1.0	10.0	PhotoPairTsai	0.538147832127	0.607031050156	
	Gamma	uranium	1.0	100.0	PhotoPairTsai	0.790622104376	1.84660770132	
	Gamma	uranium	1.0	1000.0	PhotoPairTsai	0.465836343196	2.34389148107	
	Gamma	uranium	1.0	10000.0	PhotoPairTsai	0.435332252776	2.4263937072	
	Gamma	uranium	1.0	100000.0	PhotoPairTsai	0.569478656135	2.43664604948	
	Gamma	uranium	1.0	1000000.0	PhotoPairTsai	0.969259000485	2.43674482897	
	Gamma	uranium	1.0	10000000.0	PhotoPairTsai	0.0405561532365	2.4358152491	
	Gamma	uranium	1.0	100000000.0	PhotoPairTsai	0.548119572025	2.43385682886	
	Gamma	uranium	1.0	1000000000.0	PhotoPairTsai	0.462576600887	2.43115875027	
	Gamma	uranium	1.0	10000000000.0	PhotoPairTsai	0.376472234192	2.42765661134	
	Gamma	uranium	1.0	100000000000.0	PhotoPairTsai	0.327912084576	2.42330121162	
	Gamma	uranium	1.0	1000000000000.0	PhotoPairTsai	0.813528932614	2.4162971288	
	Gamma	uranium	1.0	10000000000000.0	PhotoPairTsai	0.646552323467	2.4100762859	
