	MuMinus	ice	-1.0	-1.0	1.0	10000.0	0.497663666306	0.81783844289	4778.74598846	IonizBetheBlochRossi	
	MuMinus	ice	-1.0	-1.0	1.0	100000.0	0.612111893584	0.771359919055	90151.9947435	IonizBetheBlochRossi	
	MuMinus	ice	-1.0	-1.0	1.0	1000000.0	0.860669773486	0.150636965705	989194.370001	IonizBetheBlochRossi	
	MuMinus	ice	-1.0	-1.0	1.0	10000000.0	0.198518760101	0.815162934084	9989088.26267	IonizBetheBlochRossi	
	MuMinus	ice	-1.0	-1.0	1.0	100000000.0	0.158815353401	0.116137830279	99989077.5372	IonizBetheBlochRossi	
	MuMinus	ice	-1.0	-1.0	1.0	1000000000.0	0.0129075330584	0.486833444913	999989076.463	IonizBetheBlochRossi	
	MuMinus	ice	-1.0	-1.0	1.0	10000000000.0	0.331015426825	0.802639573746	9999989076.36	IonizBetheBlochRossi	
	MuMinus	ice	-1.0	-1.0	1.0	100000000000.0	0.0982519384404	0.0559934495392	99999989076.3	IonizBetheBlochRossi	
	MuMinus	ice	-1.0	-1.0	1.0	1000000000000.0	0.44266265526	0.0221439090124	9.99999989076e+11	IonizBetheBlochRossi	
	MuMinus	ice	-1.0	-1.0	1.0	10000000000000.0	0.290728548256	0.246394441436	9.99999998908e+12	IonizBetheBlochRossi	
	MuMinus	ice	-1.0	-1.0	1.0	10000.0	0.738286766076	0.88922613338	4999.74450053	IonizBergerSeltzerMoller	
	MuMinus	ice	-1.0	-1.0	1.0	100000.0	0.987139303255	0.117443383292	49999.7445005	IonizBergerSeltzerMoller	
	MuMinus	ice	-1.0	-1.0	1.0	1000000.0	0.393782350452	0.452729809017	499999.744501	IonizBergerSeltzerMoller	
	MuMinus	ice	-1.0	-1.0	1.0	10000000.0	0.538147832127	0.790622104376	4999999.7445	IonizBergerSeltzerMoller	
	MuMinus	ice	-1.0	-1.0	1.0	100000000.0	0.465836343196	0.435332252776	49999999.7445	IonizBergerSeltzerMoller	
	MuMinus	ice	-1.0	-1.0	1.0	1000000000.0	0.569478656135	0.969259000485	499999999.745	IonizBergerSeltzerMoller	
	MuMinus	ice	-1.0	-1.0	1.0	10000000000.0	0.0405561532365	0.548119572025	4999999999.74	IonizBergerSeltzerMoller	
	MuMinus	ice	-1.0	-1.0	1.0	100000000000.0	0.462576600887	0.376472234192	49999999999.7	IonizBergerSeltzerMoller	
	MuMinus	ice	-1.0	-1.0	1.0	1000000000000.0	0.327912084576	0.813528932614	5e+11	IonizBergerSeltzerMoller	
	MuMinus	ice	-1.0	-1.0	1.0	10000000000000.0	0.646552323467	0.047426481943	5e+12	IonizBergerSeltzerMoller	
	MuMinus	ice	-1.0	-1.0	1.0	10000.0	0.994957570001	0.689235644458	9999.48900105	IonizBergerSeltzerBhabha	
	MuMinus	ice	-1.0	-1.0	1.0	100000.0	0.929545934323	0.918116552912	99999.4890011	IonizBergerSeltzerBhabha	
	MuMinus	ice	-1.0	-1.0	1.0	1000000.0	0.975301723134	0.397001971382	999999.489001	IonizBergerSeltzerBhabha	
	MuMinus	ice	-1.0	-1.0	1.0	10000000.0	0.262626093124	0.430151363267	9999999.489	IonizBergerSeltzerBhabha	
	MuMinus	ice	-1.0	-1.0	1.0	100000000.0	0.764530771023	0.599730815157	99999999.489	IonizBergerSeltzerBhabha	
	MuMinus	ice	-1.0	-1.0	1.0	1000000000.0	0.0809469537604	0.704544470554	999999999.489	IonizBergerSeltzerBhabha	
	MuMinus	ice	-1.0	-1.0	1.0	10000000000.0	0.164013322109	0.0323493457415	9999999999.49	IonizBergerSeltzerBhabha	
	MuMinus	ice	-1.0	-1.0	1.0	100000000000.0	0.328150359592	0.473859999308	99999999999.5	IonizBergerSeltzerBhabha	
	MuMinus	ice	-1.0	-1.0	1.0	1000000000000.0	0.0680847193092	0.382710696429	9.99999999999e+11	IonizBergerSeltzerBhabha	
	MuMinus	ice	-1.0	-1.0	1.0	10000000000000.0	0.1185541395	0.896328521844	1e+13	IonizBergerSeltzerBhabha	
	MuMinus	ice	500.0	-1.0	1.0	10000.0	0.764308530438	0.375404935941	1267.17249678	IonizBetheBlochRossi	
	MuMinus	ice	500.0	-1.0	1.0	100000.0	0.0258141901526	0.906530936294	512.860139814	IonizBetheBlochRossi	
	MuMinus	ice	500.0	-1.0	1.0	1000000.0	0.786417782396	0.619315229834	2322.18849111	IonizBetheBlochRossi	
	MuMinus	ice	500.0	-1.0	1.0	10000000.0	0.211588940223	0.292304006168	635.187043036	IonizBetheBlochRossi	
	MuMinus	ice	500.0	-1.0	1.0	100000000.0	0.661544677132	0.886260973085	1493.86547387	IonizBetheBlochRossi	
	MuMinus	ice	500.0	-1.0	1.0	1000000000.0	0.671176461442	0.329680789632	1544.83904639	IonizBetheBlochRossi	
	MuMinus	ice	500.0	-1.0	1.0	10000000000.0	0.207361799775	0.0116320748597	633.579599397	IonizBetheBlochRossi	
	MuMinus	ice	500.0	-1.0	1.0	100000000000.0	0.0715434200198	0.730055908184	539.430021276	IonizBetheBlochRossi	
	MuMinus	ice	500.0	-1.0	1.0	1000000000000.0	0.979839596529	0.690016217189	26911.079718	IonizBetheBlochRossi	
	MuMinus	ice	500.0	-1.0	1.0	10000000000000.0	0.990574834171	0.6905343191	58877.8088759	IonizBetheBlochRossi	
	MuMinus	ice	500.0	-1.0	1.0	10000.0	0.948123222784	0.5836446445	3927.4181182	IonizBergerSeltzerMoller	
	MuMinus	ice	500.0	-1.0	1.0	100000.0	0.531553262127	0.168657337927	1062.90088988	IonizBergerSeltzerMoller	
	MuMinus	ice	500.0	-1.0	1.0	1000000.0	0.158807744436	0.937965313939	594.302293244	IonizBergerSeltzerMoller	
	MuMinus	ice	500.0	-1.0	1.0	10000000.0	0.718264555732	0.476542646492	1774.27181643	IonizBergerSeltzerMoller	
	MuMinus	ice	500.0	-1.0	1.0	100000000.0	0.883653359635	0.404202316058	4297.17701577	IonizBergerSeltzerMoller	
	MuMinus	ice	500.0	-1.0	1.0	1000000000.0	0.171468049789	0.131832022119	603.476904443	IonizBergerSeltzerMoller	
	MuMinus	ice	500.0	-1.0	1.0	10000000000.0	0.411908160552	0.0248560444339	850.207283015	IonizBergerSeltzerMoller	
	MuMinus	ice	500.0	-1.0	1.0	100000000000.0	0.563560792357	0.781877912931	1145.63491269	IonizBergerSeltzerMoller	
	MuMinus	ice	500.0	-1.0	1.0	1000000000000.0	0.267059961925	0.214254965964	682.184044865	IonizBergerSeltzerMoller	
	MuMinus	ice	500.0	-1.0	1.0	10000000000000.0	0.177557040951	0.429265682276	607.944896953	IonizBergerSeltzerMoller	
	MuMinus	ice	500.0	-1.0	1.0	10000.0	0.972113118918	0.046531577061	6269.94467643	IonizBergerSeltzerBhabha	
	MuMinus	ice	500.0	-1.0	1.0	100000.0	0.917354466579	0.15893008084	4817.78038671	IonizBergerSeltzerBhabha	
	MuMinus	ice	500.0	-1.0	1.0	1000000.0	0.943382685298	0.763161525165	8336.29102054	IonizBergerSeltzerBhabha	
	MuMinus	ice	500.0	-1.0	1.0	10000000.0	0.0538782740546	0.25408163634	528.455380606	IonizBergerSeltzerBhabha	
	MuMinus	ice	500.0	-1.0	1.0	100000000.0	0.927972628063	0.838311508054	6938.07701135	IonizBergerSeltzerBhabha	
	MuMinus	ice	500.0	-1.0	1.0	1000000000.0	0.156924535363	0.690775951183	593.06606561	IonizBergerSeltzerBhabha	
	MuMinus	ice	500.0	-1.0	1.0	10000000000.0	0.36694643727	0.937472720845	789.822318937	IonizBergerSeltzerBhabha	
	MuMinus	ice	500.0	-1.0	1.0	100000000000.0	0.613364822436	0.699349823234	1293.20865171	IonizBergerSeltzerBhabha	
	MuMinus	ice	500.0	-1.0	1.0	1000000000000.0	0.502946256974	0.711110896939	1005.92743576	IonizBergerSeltzerBhabha	
	MuMinus	ice	500.0	-1.0	1.0	10000000000000.0	0.134385847231	0.828931940884	577.624566736	IonizBergerSeltzerBhabha	
	MuMinus	ice	-1.0	0.05	1.0	10000.0	0.742845868861	0.457033741497	1208.2636488	IonizBetheBlochRossi	
	MuMinus	ice	-1.0	0.05	1.0	100000.0	0.0791033526834	0.373046597373	5359.35732373	IonizBetheBlochRossi	
	MuMinus	ice	-1.0	0.05	1.0	1000000.0	0.933636362965	0.418724810274	349433.964209	IonizBetheBlochRossi	
	MuMinus	ice	-1.0	0.05	1.0	10000000.0	0.234211568566	0.572484832177	627207.843856	IonizBetheBlochRossi	
	MuMinus	ice	-1.0	0.05	1.0	100000000.0	0.572110885538	0.41689297954	10058049.9671	IonizBetheBlochRossi	
	MuMinus	ice	-1.0	0.05	1.0	1000000000.0	0.625883086427	0.220362274812	111633373.525	IonizBetheBlochRossi	
	MuMinus	ice	-1.0	0.05	1.0	10000000000.0	0.622059129843	0.477671620037	1107791375.61	IonizBetheBlochRossi	
	MuMinus	ice	-1.0	0.05	1.0	100000000000.0	0.974342079873	0.772984657701	55308202168.3	IonizBetheBlochRossi	
	MuMinus	ice	-1.0	0.05	1.0	1000000000000.0	0.0271385423827	0.221022347729	51197483915.6	IonizBetheBlochRossi	
	MuMinus	ice	-1.0	0.05	1.0	10000000000000.0	0.120328315375	0.17527398946	5.58021098411e+11	IonizBetheBlochRossi	
	MuMinus	ice	-1.0	0.05	1.0	10000.0	0.429461559516	0.657769178949	851.398433333	IonizBergerSeltzerMoller	
	MuMinus	ice	-1.0	0.05	1.0	100000.0	0.56589859188	0.569034984698	10925.9488241	IonizBergerSeltzerMoller	
	MuMinus	ice	-1.0	0.05	1.0	1000000.0	0.654196012319	0.368557683037	133417.75569	IonizBergerSeltzerMoller	
	MuMinus	ice	-1.0	0.05	1.0	10000000.0	0.952384675557	0.196770478306	4009455.91764	IonizBergerSeltzerMoller	
	MuMinus	ice	-1.0	0.05	1.0	100000000.0	0.849930032518	0.96045828617	25029098.3084	IonizBergerSeltzerMoller	
	MuMinus	ice	-1.0	0.05	1.0	1000000000.0	0.381118271028	0.330936204798	78930264.8373	IonizBergerSeltzerMoller	
	MuMinus	ice	-1.0	0.05	1.0	10000000000.0	0.260923458788	0.665491082498	667799523.879	IonizBergerSeltzerMoller	
	MuMinus	ice	-1.0	0.05	1.0	100000000000.0	0.181795432413	0.376799939615	6061994883.95	IonizBergerSeltzerMoller	
	MuMinus	ice	-1.0	0.05	1.0	1000000000000.0	0.0142585611347	0.339135303375	50697351793.9	IonizBergerSeltzerMoller	
	MuMinus	ice	-1.0	0.05	1.0	10000000000000.0	0.401351404297	0.467573667543	8.14174805757e+11	IonizBergerSeltzerMoller	
	MuMinus	ice	-1.0	0.05	1.0	10000.0	0.652105499339	0.997192142461	1164.01542261	IonizBergerSeltzerBhabha	
