	hydrogen	-1.0	-1.0	1.0	10000000000000.0	0.177557040951	0.429265682276	0.0	ComptonKleinNishina	
	hydrogen	500.0	-1.0	1.0	10000.0	0.972113118918	0.046531577061	10500.4315306	ComptonKleinNishina	
	hydrogen	500.0	-1.0	1.0	100000.0	0.917354466579	0.15893008084	100523.380154	ComptonKleinNishina	
	hydrogen	500.0	-1.0	1.0	1000000.0	0.943382685298	0.763161525165	1000658.07603	ComptonKleinNishina	
	hydrogen	500.0	-1.0	1.0	10000000.0	0.0538782740546	0.25408163634	4594328.17749	ComptonKleinNishina	
	hydrogen	500.0	-1.0	1.0	100000000.0	0.927972628063	0.838311508054	100017526.078	ComptonKleinNishina	
	hydrogen	500.0	-1.0	1.0	1000000000.0	0.156924535363	0.690775951183	952437697.09	ComptonKleinNishina	
	hydrogen	500.0	-1.0	1.0	10000000000.0	0.36694643727	0.937472720845	10011207876.5	ComptonKleinNishina	
	hydrogen	500.0	-1.0	1.0	100000000000.0	0.613364822436	0.699349823234	1.00091187574e+11	ComptonKleinNishina	
	hydrogen	500.0	-1.0	1.0	1000000000000.0	0.502946256974	0.711110896939	1.00120883953e+12	ComptonKleinNishina	
	hydrogen	500.0	-1.0	1.0	10000000000000.0	0.134385847231	0.828931940884	9.76798832582e+12	ComptonKleinNishina	
	hydrogen	-1.0	0.05	1.0	10000.0	0.742845868861	0.457033741497	10500.0769145	ComptonKleinNishina	
	hydrogen	-1.0	0.05	1.0	100000.0	0.0791033526834	0.373046597373	55758.6565077	ComptonKleinNishina	
	hydrogen	-1.0	0.05	1.0	1000000.0	0.933636362965	0.418724810274	1050185.45153	ComptonKleinNishina	
	hydrogen	-1.0	0.05	1.0	10000000.0	0.234211568566	0.572484832177	10261871.5349	ComptonKleinNishina	
	hydrogen	-1.0	0.05	1.0	100000000.0	0.572110885538	0.41689297954	105110375.721	ComptonKleinNishina	
	hydrogen	-1.0	0.05	1.0	1000000000.0	0.625883086427	0.220362274812	1050965904.25	ComptonKleinNishina	
	hydrogen	-1.0	0.05	1.0	10000000000.0	0.622059129843	0.477671620037	10509337118.0	ComptonKleinNishina	
	hydrogen	-1.0	0.05	1.0	100000000000.0	0.974342079873	0.772984657701	1.05004483958e+11	ComptonKleinNishina	
	hydrogen	-1.0	0.05	1.0	1000000000000.0	0.0271385423827	0.221022347729	4.4905291883e+11	ComptonKleinNishina	
	hydrogen	-1.0	0.05	1.0	10000000000000.0	0.120328315375	0.17527398946	1.01508652234e+13	ComptonKleinNishina	
	hydrogen	500.0	0.05	1.0	10000.0	0.429461559516	0.657769178949	10358.9892444	ComptonKleinNishina	
	hydrogen	500.0	0.05	1.0	100000.0	0.56589859188	0.569034984698	100474.492361	ComptonKleinNishina	
	hydrogen	500.0	0.05	1.0	1000000.0	0.654196012319	0.368557683037	1001324.24682	ComptonKleinNishina	
	hydrogen	500.0	0.05	1.0	10000000.0	0.952384675557	0.196770478306	10001719.737	ComptonKleinNishina	
	hydrogen	500.0	0.05	1.0	100000000.0	0.849930032518	0.96045828617	100037639.35	ComptonKleinNishina	
	hydrogen	500.0	0.05	1.0	1000000000.0	0.381118271028	0.330936204798	1000855151.55	ComptonKleinNishina	
	hydrogen	500.0	0.05	1.0	10000000000.0	0.260923458788	0.665491082498	9979572919.07	ComptonKleinNishina	
	hydrogen	500.0	0.05	1.0	100000000000.0	0.181795432413	0.376799939615	98823305986.8	ComptonKleinNishina	
	hydrogen	500.0	0.05	1.0	1000000000000.0	0.0142585611347	0.339135303375	2.08429340274e+11	ComptonKleinNishina	
	hydrogen	500.0	0.05	1.0	10000000000000.0	0.401351404297	0.467573667543	1.00147046554e+13	ComptonKleinNishina	
	uranium	-1.0	-1.0	1.0	10000.0	0.652105499339	0.997192142461	0.0	ComptonKleinNishina	
	uranium	-1.0	-1.0	1.0	100000.0	0.517462283362	0.403611551712	0.0	ComptonKleinNishina	
	uranium	-1.0	-1.0	1.0	1000000.0	0.0584467644788	0.045195713597	0.0	ComptonKleinNishina	
	uranium	-1.0	-1.0	1.0	10000000.0	0.627080441812	0.00806841171609	0.0	ComptonKleinNishina	
	uranium	-1.0	-1.0	1.0	100000000.0	0.417880254074	0.00634233489941	0.0	ComptonKleinNishina	
	uranium	-1.0	-1.0	1.0	1000000000.0	0.424206335469	0.362782790411	0.0	ComptonKleinNishina	
	uranium	-1.0	-1.0	1.0	10000000000.0	0.618787588627	0.419000782508	0.0	ComptonKleinNishina	
	uranium	-1.0	-1.0	1.0	100000000000.0	0.0137113836165	0.413349594393	0.0	ComptonKleinNishina	
	uranium	-1.0	-1.0	1.0	1000000000000.0	0.21985716032	0.529936671676	0.0	ComptonKleinNishina	
	uranium	-1.0	-1.0	1.0	10000000000000.0	0.779670030527	0.521727319272	0.0	ComptonKleinNishina	
	uranium	500.0	-1.0	1.0	10000.0	0.505476636026	0.0652062514549	10439.4259028	ComptonKleinNishina	
	uranium	500.0	-1.0	1.0	100000.0	0.408248897139	0.703222017668	99804.9825163	ComptonKleinNishina	
	uranium	500.0	-1.0	1.0	1000000.0	0.924429938533	0.550111415105	1000711.87953	ComptonKleinNishina	
	uranium	500.0	-1.0	1.0	10000000.0	0.332449577833	0.643185597549	9960784.5738	ComptonKleinNishina	
	uranium	500.0	-1.0	1.0	100000000.0	0.95203233498	0.214419089105	100011672.935	ComptonKleinNishina	
	uranium	500.0	-1.0	1.0	1000000000.0	0.904817330335	0.528593989817	1000209014.94	ComptonKleinNishina	
	uranium	500.0	-1.0	1.0	10000000000.0	0.757548702222	0.522359719672	10005458640.6	ComptonKleinNishina	
	uranium	500.0	-1.0	1.0	100000000000.0	0.5945056598	0.370820386188	1.00096959838e+11	ComptonKleinNishina	
	uranium	500.0	-1.0	1.0	1000000000000.0	0.0822324807766	0.529919906078	8.55608154366e+11	ComptonKleinNishina	
	uranium	500.0	-1.0	1.0	10000000000000.0	0.759158078768	0.0177781002004	1.00043949809e+13	ComptonKleinNishina	
	uranium	-1.0	0.05	1.0	10000.0	0.0353342180557	0.943947107736	2510.98115836	ComptonKleinNishina	
	uranium	-1.0	0.05	1.0	100000.0	0.405569183553	0.447901895254	104284.19634	ComptonKleinNishina	
	uranium	-1.0	0.05	1.0	1000000.0	0.782635908743	0.574192796069	1050602.50433	ComptonKleinNishina	
	uranium	-1.0	0.05	1.0	10000000.0	0.876425879086	0.360385310938	10503270.7927	ComptonKleinNishina	
	uranium	-1.0	0.05	1.0	100000000.0	0.427294072528	0.83383315856	105081756.324	ComptonKleinNishina	
	uranium	-1.0	0.05	1.0	1000000000.0	0.112139408496	0.868780245949	924768063.595	ComptonKleinNishina	
	uranium	-1.0	0.05	1.0	10000000000.0	0.791345952896	0.491673662015	10504575057.5	ComptonKleinNishina	
	uranium	-1.0	0.05	1.0	100000000000.0	0.395826945694	0.0355973656687	1.05141689908e+11	ComptonKleinNishina	
	uranium	-1.0	0.05	1.0	1000000000000.0	0.171689253404	0.189044673325	1.03989084285e+12	ComptonKleinNishina	
	uranium	-1.0	0.05	1.0	10000000000000.0	0.102869234858	0.909041211005	9.89421189051e+12	ComptonKleinNishina	
	uranium	500.0	0.05	1.0	10000.0	0.582328680757	0.898831238042	10476.0956985	ComptonKleinNishina	
	uranium	500.0	0.05	1.0	100000.0	0.435002183989	0.078367781563	100023.243441	ComptonKleinNishina	
	uranium	500.0	0.05	1.0	1000000.0	0.224707517622	0.697626042559	951933.82273	ComptonKleinNishina	
	uranium	500.0	0.05	1.0	10000000.0	0.499990164153	0.504278630068	10008917.179	ComptonKleinNishina	
	uranium	500.0	0.05	1.0	100000000.0	0.746247449243	0.877176887919	100066585.073	ComptonKleinNishina	
	uranium	500.0	0.05	1.0	1000000000.0	0.221075846831	0.287379489199	988812931.902	ComptonKleinNishina	
	uranium	500.0	0.05	1.0	10000000000.0	0.99326441571	0.861585268269	10000126912.1	ComptonKleinNishina	
	uranium	500.0	0.05	1.0	100000000000.0	0.108845199313	0.365808386425	91484818852.4	ComptonKleinNishina	
	uranium	500.0	0.05	1.0	1000000000000.0	0.565486861014	0.405680588174	1.00101012042e+12	ComptonKleinNishina	
	uranium	500.0	0.05	1.0	10000000000000.0	0.0322704808556	0.169373947295	4.82036233227e+12	ComptonKleinNishina	
